t_h,T_room_C,RH_pct,T_product_max_C,T_product_aged_max_C,inventory_kg,P_pv_bus_W,P_load_W,P_compressor_elec_W,P_pcm_charge_elec_W,P_compressor_total_W,Q_evap_delivered_W,Q_evap_used_W,Q_pcm_cooling_W,Q_pcm_charge_W,Q_evap_cycle_W,Q_evap_airside_limit_W,Q_evap_sensible_W,Q_evap_latent_W,room_gains_W,product_heat_W,condensate_kg_s,battery_soc,battery_floor_soc,battery_soc_hard_clamped,pcm_soc,pcm_energy_residual_W,pcm_energy_clamped,unmet_W,refrigeration_unmet_W,electrical_unmet_W,refrigeration_required_W,refrigeration_delivered_W,curtailment_W,refrig_residual_W,bus_residual_W,condenser_adequate,condenser_capacity_W,condenser_margin_W,condenser_limited,inventory_violation,refrig_feasible,refrig_cycle_hard_failure,compressor_fraction_actual,thermal_power_budget_W,battery_available_above_reserve_W,fan_only_mode,fan_power_W,fan_only_airflow_m3_h,compressor_power_possible,min_compressor_power_W,fan_energy_savings_W,_f_thermal,_f_power,_f_condenser,compressor_commanded_fraction,dispatch_limiting_cause,daytime,night_room_sensible_demand_W,night_pcm_cooling_W,emergency_pcm_used,dispatch_violation,dispatch_removed_kg,dispatch_shortfall_kg
6046.0,4.0,94.99999999999999,4.2952892890170995,4.000001684120716,5000.0,0.0,325.0,0.0,0.0,0.0,162.3849670503357,162.3849670503357,907.2043293613424,0.0,4789.554760376304,14400.0,0.0,162.3849670503357,907.2043293613406,75.29619365576399,2.4950491873323125e-05,0.895087095838773,0.2,False,0.7883106045262829,0.0,False,0.0,0.0,0.0,162.3849670503357,162.3849670503357,0.0,-2.2737367544323206e-13,0.0,True,17774.02477,11800.732142880686,False,False,True,False,1e-09,20175.537937528818,20500.537937528818,False,250.0,0.0,True,2033.9138563153513,0.0,1e-09,1.0,0.9918608220002647,1.0,NONE,False,907.2043293613424,907.2043293613424,False,False,192780.0000000043,0.0
6047.0,4.0,94.99999999999999,4.178547150857342,4.000001018306341,5000.0,0.0,325.0,0.0,0.0,0.0,164.02365523902316,164.02365523902316,881.6857984000778,0.0,4774.254241396231,14400.0,2.2737367544323206e-13,164.02365523902293,881.6857984000762,45.52796645199567,2.52022767341845e-05,0.8829805035659612,0.2,False,0.7555701188078816,0.0,False,0.0,0.0,0.0,164.02365523902316,164.02365523902316,0.0,4.547473508864641e-13,0.0,True,17774.02477,11806.13829064729,False,False,True,False,1e-09,19824.23978375167,20149.23978375167,False,250.0,0.0,True,2050.914494105177,0.0,1e-09,1.0,0.9927593220280706,1.0,NONE,False,881.685798400078,881.6857984000778,False,False,192780.0000000043,0.0
6048.0,4.0,94.99999999999999,4.107958826346688,4.000000615720591,5000.0,0.0,325.0,0.0,0.0,0.0,165.4460306436173,165.4460306436173,867.3482135676859,0.0,4761.1543058475845,14400.0,0.0,165.4460306436173,867.3482135676841,27.528559264904196,2.5420825080240137e-05,0.8708860178854223,0.2,False,0.7232576725973607,0.0,False,0.0,0.0,0.0,165.4460306436173,165.4460306436173,0.0,6.821210263296962e-13,0.0,True,17774.02477,11810.79558516443,False,False,True,False,1e-09,19473.292928128303,19798.292928128303,False,250.0,0.0,True,2065.420750144049,0.0,1e-09,1.0,0.9935346691435355,1.0,NONE,False,867.3482135676859,867.3482135676859,False,False,192780.0000000043,0.0
6049.0,4.0,94.99999999999999,4.065277480654332,4.00000037229646,5000.0,0.0,325.0,0.0,0.0,0.0,164.23935931786275,164.23935931786275,853.2635184411735,0.0,4772.256954235879,14400.0,3.410605131648481e-13,164.2393593178624,853.263518441172,16.645188315397945,2.5235419721271825e-05,0.858803626690564,0.2,False,0.6914538400797373,0.0,False,0.0,0.0,0.0,164.23935931786275,164.23935931786275,0.0,4.547473508864641e-13,0.0,True,17774.02477,11806.846659282939,False,False,True,False,1e-09,19122.697019360552,19447.697019360552,False,250.0,0.0,True,2053.129130741131,0.0,1e-09,1.0,0.9928771733060825,1.0,NONE,False,853.2635184411738,853.2635184411735,False,False,192780.0000000043,0.0
6050.0,4.0,94.99999999999999,4.039470135279958,4.0000002251096625,5000.0,0.0,325.0,0.0,0.0,0.0,165.95705756063543,165.95705756063543,851.1460780705384,0.0,4756.487846256475,14400.0,0.0,165.95705756063543,851.1460780705365,10.064540297561624,2.5499344497226306e-05,0.8467333178869004,0.2,False,0.659669192703497,0.0,False,0.0,0.0,0.0,165.95705756063543,165.95705756063543,0.0,6.821210263296962e-13,0.0,True,17774.024769999993,11812.460985427932,False,False,True,False,1e-09,18772.45170650157,19097.45170650157,False,250.0,0.0,True,2070.577209459508,0.0,1e-09,1.0,0.9938122192897032,1.0,NONE,False,851.1460780705384,851.1460780705384,False,False,192780.0000000043,0.0
6051.0,4.0,94.99999999999999,4.023865681754286,4.000000136112924,5000.0,0.0,325.0,0.0,0.0,0.0,166.56870224897517,166.56870224897517,848.7323977121196,0.0,4750.929948871538,14400.0,0.0,166.56870224897517,848.7323977121177,6.085540726959053,2.5593323860605746e-05,0.8346750793920404,0.2,False,0.6279509264032401,0.0,False,0.0,0.0,0.0,166.56870224897517,166.56870224897517,0.0,-2.2737367544323206e-13,0.0,True,17774.024769999993,11814.44889448207,False,False,True,False,1e-09,18422.556638955448,18747.556638955448,False,250.0,0.0,True,2076.7112100156246,0.0,1e-09,1.0,0.9941437207841223,1.0,NONE,False,848.7323977121196,848.7323977121196,False,False,192780.0000000043,0.0
6052.0,4.0,94.99999999999999,4.014430423446916,4.000000082300901,5000.0,0.0,325.0,0.0,0.0,0.0,163.26038349020064,163.26038349020064,837.6577252569186,0.0,4781.352774799133,14400.0,0.0,163.26038349020064,837.6577252569168,3.6796321386330018,2.5084999834037576e-05,0.8226288991356754,0.2,False,0.5967138716297966,0.0,False,0.0,0.0,0.0,163.26038349020064,163.26038349020064,0.0,0.0,0.0,True,17774.02477,11803.625664880681,False,False,True,False,1e-09,18073.01146647687,18398.01146647687,False,250.0,0.0,True,2043.034927735555,0.0,1e-09,1.0,0.9923415220437394,1.0,NONE,False,837.6577252569186,837.6577252569186,False,False,192780.0000000043,0.0
6053.0,4.0,94.99999999999999,4.008725379102983,4.000000049763374,5000.0,0.0,325.0,0.0,0.0,0.0,160.4486811853544,160.4486811853544,828.6123589345334,0.0,4807.931685342905,14400.0,0.0,160.4486811853544,828.6123589345316,2.22489558169866,2.465298105310249e-05,0.8105947650595667,0.2,False,0.5658778062996366,0.0,False,0.0,0.0,0.0,160.4486811853544,160.4486811853544,0.0,-4.547473508864641e-13,0.0,True,17774.02477,11794.286850065757,False,False,True,False,1e-09,17723.815839170773,18048.815839170773,False,250.0,0.0,True,2013.4127701850953,0.0,1e-09,1.0,0.9907917394560054,1.0,NONE,False,828.6123589345334,828.6123589345334,False,False,192780.0000000043,0.0
6054.0,4.0,94.99999999999999,4.0052758147237215,4.000000030089504,5000.0,639.0593607970687,325.0,0.0,0.0,0.0,1501.4280764130142,2286.576478405686,0.0,785.1484019926718,4833.343422598482,14400.0,820.4603264015859,680.9677500114283,820.4603264015841,1.3452867468701284,2.4250273054357818e-05,0.8199779623893395,0.2,False,0.5878114590715242,0.0,False,0.0,0.0,0.0,1501.4280764130142,1501.4280764130142,0.0,2.2737367544323206e-13,0.0,True,17774.024769999993,11785.460584249588,False,False,True,False,1e-09,18014.02876828905,17699.96940749198,False,250.0,0.0,True,1984.9153966348458,0.0,1e-09,1.0,0.9893314576606285,1.0,NONE,True,0.0,0.0,False,False,192780.0000000043,0.0
6055.0,4.0,94.99999999999999,4.003190029988441,4.000000018193667,4890.714285714285,2497.537845215512,1853.081903281026,417.2034331534376,1110.8784701275883,1528.081903281026,1502.2468951280348,5502.246895128034,0.0,4000.0,5502.246895128034,14400.0,821.1574091962138,681.089485931821,821.157409196212,0.8134298284333712,2.420068452481042e-05,0.8400758448902922,0.2,False,0.7145937877776194,0.0,False,0.0,0.0,0.0,1502.2468951280348,1502.2468951280348,0.0,2.2737367544323206e-13,0.0,True,17774.02477,10937.762373307629,False,False,True,False,0.07139041583065894,20144.508120034352,17971.97027481884,False,250.0,0.0,True,2005.7414260172397,0.0,0.07139041583065894,1.0,0.9903957079654644,1.0,NONE,True,0.0,0.0,False,False,192889.28571429005,0.0
6056.0,4.0,94.99999999999999,4.001928856842033,4.00000001100083,4672.142857142857,4714.566006084993,1936.1704639175998,443.987470576805,1167.1829933407948,1611.1704639175998,1521.5693618221496,5521.569361822149,0.0,4000.0000000000005,5521.56936182215,14400.0,831.3873356387139,690.1820261834357,831.3873356387139,0.4918416741443007,2.4595528548535554e-05,0.9294174036325134,0.2,False,0.841102676766677,0.0,False,0.0,0.0,0.0,1521.5693618221496,1521.5693618221496,0.0,-2.2737367544323206e-13,0.0,True,17774.02477,10845.903593177785,False,False,True,False,0.08132175355166349,22944.135290555554,18554.56928447056,False,250.0,0.0,True,2078.6730249736097,0.0,0.08132175355166349,1.0,0.9942500507000248,1.0,NONE,True,0.0,0.0,False,False,193107.8571428615,0.0
